category,output_class,precision,recall,f1-score,support
other_infrastructure,macro avg,0.4762773722627737,0.5,0.48785046728971965,5206.0
other_infrastructure,weighted avg,0.9073605413181309,0.9525547445255474,0.9294085544716557,5206.0
weather_related,0,0.739484126984127,0.9981253347616497,0.8495555049008434,3734.0
weather_related,1,0.9578313253012049,0.10801630434782608,0.19413919413919414,1472.0
weather_related,macro avg,0.848657726142666,0.5530708195547379,0.5218473495200188,5206.0
weather_related,weighted avg,0.8012219441033622,0.7464464079907799,0.6642361023958208,5206.0
floods,0,0.9169390501826572,1.0,0.9566700100300902,4769.0
floods,1,1.0,0.011441647597254004,0.02262443438914027,437.0
floods,macro avg,0.9584695250913287,0.505720823798627,0.48964722220961526,5206.0
floods,weighted avg,0.9239113196928721,0.9170188244333461,0.8782647244835871,5206.0
storm,0,0.9069230769230769,1.0,0.9511899959661154,4716.0
storm,1,1.0,0.012244897959183673,0.024193548387096774,490.0
storm,macro avg,0.9534615384615385,0.5061224489795918,0.4876917721766061,5206.0
storm,weighted avg,0.9156836785957032,0.9070303495966193,0.8639390817683206,5206.0
fire,0,0.9880906646177487,1.0,0.9940096618357488,5144.0
fire,1,0.0,0.0,0.0,62.0
