category,output_class,precision,recall,f1-score,support
storm,macro avg,0.8689114765377288,0.7459577469664711,0.7919925106369773,5206.0
storm,weighted avg,0.9351587665707548,0.9406454091432962,0.9347344213590186,5206.0
fire,0,0.9882782475019216,0.9998055987558321,0.9940085040587553,5144.0
fire,1,0.5,0.016129032258064516,0.03125,62.0
fire,macro avg,0.7441391237509608,0.5079673155069483,0.5126292520293776,5206.0
fire,weighted avg,0.9824631780925633,0.9880906646177487,0.9825426901418051,5206.0
earthquake,0,0.9739769150052466,0.9918786065398589,0.9828462515883101,4679.0
earthquake,1,0.9138321995464853,0.7647058823529411,0.8326446280991735,527.0
earthquake,macro avg,0.943904557275866,0.8782922444464001,0.9077454398437418,5206.0
earthquake,weighted avg,0.9678885045083647,0.9688820591625048,0.9676414387610386,5206.0
cold,0,0.9817061428846524,0.9994118800235248,0.9904798911987566,5101.0
cold,1,0.7692307692307693,0.09523809523809523,0.1694915254237288,105.0
cold,macro avg,0.8754684560577108,0.54732498763081,0.5799857083112427,5206.0
cold,weighted avg,0.9774207194821057,0.981175566653861,0.9739213475171626,5206.0
other_weather,0,0.9476833976833977,0.9975614712456817,0.971982971982972,4921.0
other_weather,1,0.5384615384615384,0.04912280701754386,0.09003215434083602,285.0
other_weather,macro avg,0.7430724680724681,0.5233421391316128,0.531007563161904,5206.0
other_weather,weighted avg,0.9252807411566535,0.9456396465616597,0.9237009929149719,5206.0
direct_report,0,0.8757182379229623,0.9788296860133207,0.9244075030888464,4204.0
direct_report,1,0.8244575936883629,0.4171656686626746,0.5540092776673293,1002.0
direct_report,macro avg,0.8500879158056627,0.6979976773379977,0.7392083903780879,5206.0
direct_report,weighted avg,0.8658520901083122,0.8707260852862082,0.8531168726869333,5206.0
